Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,TWF,HDF,PWF,OSF,RNF,Type_encoded,Failure_Prob,Alert,Step
300.9024002366534,312.0056135336723,1425.3839288468014,67.27464180545367,230.2126715320795,1,0,0,1,0,1,0.9907261564031231,1,210
302.1285785347203,312.6287319213457,1417.6178713595407,69.45028464100248,232.7566969205418,1,1,0,1,0,1,0.9906938831487072,1,211
300.4719930497919,311.74757466896006,1414.363016559278,65.70854790732892,233.0620052904796,1,0,0,1,0,1,0.9907101407894902,1,212
300.10459702169,312.4413742427777,1411.2611030815071,68.82809303103569,233.00417375391737,1,0,0,1,0,1,0.9906712039993608,1,213
301.43200722502667,312.44724050318734,1400.2905311669997,66.89948476325513,230.95419226607896,1,0,0,1,0,1,0.990767251914267,1,214
300.9689728878237,312.10118142427444,1406.7898738469985,66.5142543354753,235.0269076614798,1,0,0,1,0,1,0.9907533547874019,1,215
300.71738359143467,312.37045320889683,1385.0056477870694,68.0259392800909,231.28152435638728,1,0,0,1,0,1,0.9905675815977083,1,216
301.5901782236497,311.7545545694459,1408.3249055980787,66.30951535516125,233.73954417977995,1,0,0,1,0,1,0.9907786629829475,1,217
301.3659003568856,312.63961080768274,1394.3711333927363,67.41270138930565,233.84390935651268,1,1,0,1,0,1,0.9907420723132625,1,218
300.96996068463164,312.21103914542283,1392.0461602417633,66.2642442148223,236.39562241815898,1,0,0,1,0,1,0.9907853079056718,1,219
300.61984780066456,312.0909107917924,1410.6984122673023,72.7294502658328,243.94397570002053,1,0,0,1,0,1,0.9907054969460364,1,220
301.70422866414003,312.7346036903348,1428.2800342951691,69.01052710394346,232.24820442222475,1,1,0,1,0,1,0.9905946327178844,1,221
301.60110058897936,312.04826252378285,1420.5747490900346,67.68054898401483,240.75878057112354,1,0,0,1,0,1,0.9907260986885164,1,222
301.2344120681103,311.7816154814546,1382.6424909456523,69.64795982146845,234.71185238643102,1,0,0,1,0,1,0.9908499892428432,1,223
302.2153184980238,311.73734833059046,1390.7555779514448,69.13534390061834,238.98420440263172,1,0,0,1,0,1,0.9907365394599231,1,224
300.7649576168369,312.61740398053826,1419.1115678198232,69.05806080093356,244.5168517909021,1,1,0,1,0,1,0.9906276302741376,1,225
300.5452374145376,311.8778282590015,1389.6626890969255,70.86833340008685,242.29284005728638,1,0,0,1,0,1,0.9906738595733772,1,226
300.97004596505934,313.1069176727937,1400.4305027500445,71.29501542009461,239.71676566621207,1,1,0,1,0,1,0.9906953986780793,1,227
301.30120699182226,311.5872282368465,1411.4507814853682,68.85899770477894,241.6540888722201,1,0,0,1,0,1,0.990819152130705,1,228
301.4536697246613,313.113582547316,1388.0748331770453,68.90836351871064,246.68879324680404,1,1,0,1,0,1,0.9906219654066362,1,229
301.2193819710718,312.53440698688104,1403.5806325921894,69.64989660569671,243.3089001048486,1,1,0,1,0,1,0.990745064655837,1,230
301.52402769825716,312.42631475525184,1381.389617576227,65.73615767052884,246.99937576874592,1,0,0,1,0,1,0.99070086126227,1,231
300.73023028790476,312.2620323652764,1391.7794853407318,67.4496178756029,247.33671551971142,1,0,0,1,0,1,0.9907107233567393,1,232
302.0858823020366,312.65465444574085,1404.996729012138,73.35374853488905,246.09519895718253,1,1,0,1,0,1,0.9906843484265221,1,233
301.33092441080373,312.49494611903003,1375.705093997025,74.04993542700257,253.0,1,0,0,1,0,1,0.9906374349651393,1,234
301.93864791579404,312.9663207528066,1405.607121069406,70.40192792088725,251.65175706695405,1,1,0,1,0,1,0.9906227210210199,1,235
301.55936267318884,312.58569105946486,1398.1054330160998,72.19311392611154,244.52457224002717,1,1,0,1,0,1,0.990719097011242,1,236
301.6243766095769,312.61512070458474,1406.0873493162571,71.80250030908708,252.00936294430826,1,1,0,1,0,1,0.9906830434259202,1,237
301.6888836401161,312.42455511511446,1400.5587120109699,76.6,250.31464060569482,1,0,0,1,0,1,0.9907390087797221,1,238
301.63585428000863,312.5622217505115,1417.0621064496077,73.69914982286916,253.0,1,1,0,1,0,1,0.9907365245671708,1,239
